chr11	4459911	1.198371	9.096221
chr11	4460261	1.203613	9.096641
chr11	4460348	1.206430	9.096746
chr11	4463048	1.210726	9.100003
chr11	4465378	35.479665	9.102824
chr11	4465578	37.798549	9.109920
chr11	4465637	37.798549	9.112150
chr11	4465971	37.798549	9.124775
chr11	4466154	37.798549	9.131692
chr11	4466833	32.325861	9.157357
chr11	4466869	14.349835	9.158521
chr11	4467638	2.317946	9.169556
chr11	4467757	0.647048	9.169832
chr11	4468135	0.645086	9.170076
chr11	4468258	0.644595	9.170156
chr11	4468715	0.498476	9.170450
chr11	4470939	0.524756	9.171559
chr11	4471276	0.523297	9.171736
chr11	4471473	0.535858	9.171839
chr11	4471853	0.582628	9.172042
chr11	4471919	0.736665	9.172081
chr11	4472186	2.229158	9.172278
chr11	4472581	4.074306	9.173158
chr11	4472616	5.541750	9.173301
chr11	4472634	6.599856	9.173400
chr11	4472880	9.432594	9.175024
chr11	4473035	9.483289	9.176486
chr11	4473634	7.698557	9.182166
chr11	4473720	2.939729	9.182829
chr11	4473816	1.494090	9.183111
chr11	4473993	0.509055	9.183375
chr11	4476699	0.344387	9.184753
chr11	4478284	0.128171	9.185299
chr11	4483678	0.127332	9.185990
chr11	4485007	0.127743	9.186159
chr11	4485925	0.129864	9.186276
chr11	4486395	0.136374	9.186337
chr11	4486701	0.149825	9.186379
chr11	4486940	0.160006	9.186415
chr11	4487177	0.501506	9.186453
chr11	4487851	0.805514	9.186791
chr11	4488230	1.364206	9.187096
chr11	4490110	0.408125	9.189661
chr11	4490333	0.407861	9.189752
chr11	4491308	0.420109	9.190150
chr11	4491786	0.579774	9.190350
chr11	4491832	0.735975	9.190377
chr11	4492466	1.049431	9.190844
chr11	4492529	1.354868	9.190910
chr11	4493334	1.378641	9.192000
chr11	4493384	1.386605	9.192069
chr11	4493831	1.502220	9.192689
chr11	4493952	2.082650	9.192871
chr11	4494472	2.035591	9.193954
chr11	4494747	2.036099	9.194514
chr11	4495028	1.564492	9.195086
chr11	4496613	1.450820	9.197566
chr11	4496755	1.420648	9.197772
chr11	4496846	1.400105	9.197901
chr11	4496916	1.390297	9.197999
chr11	4496961	1.375130	9.198061
chr11	4497097	1.371379	9.198249
chr11	4497134	1.366347	9.198299
chr11	4497441	1.359081	9.198719
chr11	4497753	1.446752	9.199143
chr11	4498318	4.963582	9.199960
chr11	4498886	5.101238	9.202779
chr11	4499471	6.879665	9.205764
chr11	4499527	9.166187	9.206149
chr11	4499600	9.217089	9.206818
chr11	4499679	9.205065	9.207546
chr11	4500031	9.176621	9.210786
chr11	4500876	6.588176	9.218541
chr11	4501576	6.606987	9.223152
chr11	4502725	1.207113	9.230744
chr11	4503938	0.205812	9.232208
chr11	4504875	0.216725	9.232401
chr11	4505031	0.245315	9.232435
chr11	4506099	0.976009	9.232697
chr11	4506601	0.979906	9.233187
chr11	4507073	0.977100	9.233649
chr11	4507138	0.975879	9.233713
chr11	4508269	1.076307	9.234816
chr11	4508405	1.341080	9.234963
chr11	4508522	1.507854	9.235120
chr11	4509105	0.060261	9.235999
chr11	4510285	0.055156	9.236070
chr11	4510587	0.053740	9.236087
chr11	4511908	0.054864	9.236158
chr11	4513387	0.123245	9.236239
chr11	4513537	0.222899	9.236257
chr11	4513664	0.381423	9.236285
chr11	4515024	0.381423	9.236804
chr11	4515062	0.583201	9.236819
chr11	4515398	0.598634	9.237015
chr11	4515638	0.604211	9.237158
chr11	4516252	0.557660	9.237529
chr11	4516265	0.501655	9.237537
chr11	4516365	0.685269	9.237587
chr11	4516382	1.226642	9.237598
chr11	4516576	1.877501	9.237836
chr11	4517132	0.340052	9.238880
chr11	4517440	0.144120	9.238985
chr11	4518522	0.094221	9.239141
chr11	4518553	0.069385	9.239144
chr11	4521574	0.069405	9.239353
chr11	4521845	0.069440	9.239372
chr11	4524205	0.069509	9.239536
chr11	4524438	0.069665	9.239552
chr11	4525059	0.069900	9.239596
chr11	4525437	0.069880	9.239622
chr11	4526188	0.189732	9.239674
chr11	4526312	0.453006	9.239698
chr11	4526374	0.835421	9.239726
chr11	4526583	1.757436	9.239901
chr11	4527196	0.022055	9.240978
chr11	4527911	0.022087	9.240994
chr11	4528021	0.022205	9.240996
chr11	4528112	0.023980	9.240998
chr11	4528295	11.785865	9.241003
chr11	4528346	0.399743	9.241604
chr11	4530066	0.085655	9.242291
chr11	4530233	0.008893	9.242306
chr11	4531048	0.008479	9.242313
chr11	4531145	0.008119	9.242314
chr11	4531437	0.008024	9.242316
chr11	4531493	0.007934	9.242316
chr11	4532098	0.007934	9.242321
chr11	4532115	0.007936	9.242321
chr11	4532231	0.007946	9.242322
chr11	4532383	0.007949	9.242324
chr11	4532585	0.092377	9.242325
chr11	4532595	0.293065	9.242326
chr11	4532628	1.266161	9.242336
chr11	4532654	1.945264	9.242369
chr11	4532816	1.462600	9.242684
chr11	4532838	0.667842	9.242716
chr11	4532845	0.331869	9.242721
chr11	4533008	0.335788	9.242775
chr11	4533115	0.336898	9.242811
chr11	4533118	0.339188	9.242812
chr11	4533246	0.340813	9.242855
chr11	4533534	0.341293	9.242953
chr11	4533798	0.341361	9.243043
chr11	4534227	0.341361	9.243190
chr11	4534361	0.341391	9.243236
chr11	4534370	0.341399	9.243239
chr11	4534420	0.341459	9.243256
chr11	4534423	0.341483	9.243257
chr11	4534449	0.341475	9.243266
chr11	4534478	0.341495	9.243275
chr11	4534760	0.341496	9.243372
chr11	4535082	0.341542	9.243482
chr11	4535231	0.341595	9.243533
chr11	4535321	0.341600	9.243563
chr11	4535466	0.341815	9.243613
chr11	4535737	0.340801	9.243706
chr11	4535747	0.339619	9.243709
chr11	4535771	0.337477	9.243717
chr11	4535889	0.336765	9.243757
chr11	4535900	0.336567	9.243761
chr11	4536015	1.122450	9.243799
chr11	4536038	2.188368	9.243825
chr11	4536230	0.053950	9.244245
chr11	4536613	0.053929	9.244266
chr11	4536665	1.044694	9.244269
chr11	4537019	1.044790	9.244639
chr11	4537244	0.166832	9.244874
chr11	4537289	0.287080	9.244881
chr11	4537311	0.475684	9.244887
chr11	4537472	0.693938	9.244964
chr11	4538034	0.699420	9.245354
chr11	4538064	0.709880	9.245375
chr11	4538396	2.594067	9.245611
chr11	4538785	0.692383	9.246620
chr11	4539336	0.692765	9.247001
chr11	4539425	0.692765	9.247063
chr11	4539503	0.693078	9.247117
chr11	4539757	0.692798	9.247293
chr11	4540077	0.645186	9.247515
chr11	4540208	0.645201	9.247599
chr11	4540276	0.504184	9.247643
chr11	4540391	0.422142	9.247701
chr11	4540561	0.422142	9.247773
chr11	4540619	0.254507	9.247797
chr11	4541152	0.279290	9.247933
chr11	4541251	1.177327	9.247961
chr11	4541853	0.232044	9.248669
chr11	4542730	0.230848	9.248873
chr11	4542813	0.230083	9.248892
chr11	4542852	0.230078	9.248901
chr11	4543032	0.230078	9.248942
chr11	4543236	0.230080	9.248989
chr11	4543276	0.229928	9.248999
chr11	4544058	0.230466	9.249178
chr11	4544164	0.230828	9.249203
chr11	4544662	0.230807	9.249318
chr11	4545673	0.230645	9.249551
chr11	4545929	0.230472	9.249610
chr11	4546054	0.230627	9.249639
chr11	4546132	0.230604	9.249657
chr11	4546536	0.230612	9.249750
chr11	4546552	0.230524	9.249754
chr11	4546868	0.230524	9.249827
chr11	4547024	0.230524	9.249863
chr11	4547573	0.231393	9.249989
chr11	4548812	0.423103	9.250276
chr11	4548949	0.781837	9.250334
chr11	4549092	0.793773	9.250446
chr11	4549812	0.676276	9.251017
chr11	4550256	0.685279	9.251317
chr11	4550646	9.413852	9.251585
chr11	4550729	0.661778	9.252366
chr11	4551036	0.662048	9.252569
chr11	4552102	0.152906	9.253275
chr11	4552729	0.152981	9.253371
chr11	4555020	0.153489	9.253721
chr11	4557892	0.496412	9.254162
chr11	4559233	0.486351	9.254828
chr11	4559421	0.409795	9.254919
chr11	4559538	2.503094	9.254967
chr11	4559836	1.488402	9.255713
chr11	4559871	1.498395	9.255765
chr11	4559885	1.380444	9.255786
chr11	4559906	1.736068	9.255815
chr11	4559962	1.649543	9.255912
chr11	4560029	1.666069	9.256023
chr11	4560250	27.614562	9.256391
chr11	4560344	29.279107	9.258987
chr11	4560369	2.454110	9.259719
chr11	4560504	0.220568	9.260050
chr11	4560647	0.183031	9.260082
chr11	4560741	1.388595	9.260099
chr11	4560812	1.382186	9.260198
chr11	4560854	1.428980	9.260256
chr11	4560906	1.520564	9.260330
chr11	4560907	1.598686	9.260331
chr11	4561039	1.601504	9.260542
chr11	4561140	1.369643	9.260704
chr11	4561175	0.558559	9.260752
chr11	4561309	1.550609	9.260827
chr11	4561558	1.547881	9.261213
chr11	4561676	0.070866	9.261396
chr11	4562348	0.127528	9.261443
chr11	4562390	0.384453	9.261449
chr11	4562435	0.384453	9.261466
chr11	4562458	2.006262	9.261475
chr11	4562644	2.006262	9.261848
chr11	4562674	1.212770	9.261908
chr11	4562810	0.676054	9.262073
chr11	4562905	0.637602	9.262137
chr11	4562947	0.432010	9.262164
chr11	4563218	0.361872	9.262281
chr11	4563233	0.361872	9.262287
chr11	4563317	0.282092	9.262317
chr11	4563436	0.216524	9.262351
chr11	4563675	0.204676	9.262402
chr11	4563728	0.205914	9.262413
chr11	4563901	0.209599	9.262449
chr11	4564033	0.257156	9.262476
chr11	4564086	0.454134	9.262490
chr11	4564158	1.253444	9.262523
chr11	4564187	2.005193	9.262559
chr11	4564662	2.232530	9.263512
chr11	4564698	2.194311	9.263592
chr11	4564870	1.249087	9.263969
chr11	4565490	0.786419	9.264744
chr11	4565527	0.630230	9.264773
chr11	4565663	0.630083	9.264859
chr11	4565814	0.629772	9.264954
chr11	4565825	0.621943	9.264961
chr11	4566205	1.444748	9.265197
chr11	4566377	0.633846	9.265446
chr11	4566446	0.633794	9.265489
chr11	4566711	0.613947	9.265657
chr11	4567185	0.468464	9.265948
chr11	4567335	0.354791	9.266019
chr11	4567584	0.314680	9.266107
chr11	4567845	0.315587	9.266189
chr11	4568223	0.301701	9.266308
chr11	4568776	0.301697	9.266475
chr11	4568861	0.292107	9.266501
chr11	4569025	0.279550	9.266549
chr11	4569125	0.279554	9.266577
chr11	4569207	0.275810	9.266600
chr11	4569250	0.275808	9.266611
chr11	4569315	0.319546	9.266629
chr11	4569613	0.541789	9.266725
chr11	4569835	0.439242	9.266845
chr11	4571661	0.306099	9.267647
chr11	4571752	0.306099	9.267675
chr11	4571782	0.195198	9.267684
chr11	4572042	0.194238	9.267735
chr11	4572557	0.194280	9.267835
chr11	4572631	0.194242	9.267849
chr11	4572878	0.194286	9.267897
chr11	4573236	0.738949	9.267967
chr11	4573642	0.587933	9.268267
chr11	4574457	0.193997	9.268746
chr11	4575183	0.641429	9.268887
chr11	4575641	0.641439	9.269180
chr11	4576079	0.814402	9.269461
chr11	4576170	0.806212	9.269536
chr11	4576395	0.753615	9.269717
chr11	4576491	0.649582	9.269789
chr11	4576666	0.385572	9.269903
chr11	4576954	0.354635	9.270014
chr11	4577073	0.365938	9.270056
chr11	4577217	0.362997	9.270109
chr11	4577397	0.386901	9.270174
chr11	4577508	0.472432	9.270217
chr11	4577708	1.163550	9.270312
chr11	4577922	1.614123	9.270561
chr11	4578141	1.966676	9.270914
chr11	4578158	2.285558	9.270948
chr11	4578238	2.385337	9.271130
chr11	4578418	2.057503	9.271560
chr11	4578511	0.971516	9.271751
chr11	4578530	0.972128	9.271770
chr11	4578709	0.899388	9.271944
chr11	4579266	0.801951	9.272445
chr11	4579331	0.657483	9.272497
chr11	4579520	0.489742	9.272621
chr11	4579528	0.336643	9.272625
chr11	4580329	0.330402	9.272895
chr11	4581869	0.330922	9.273403
chr11	4582150	0.330866	9.273496
chr11	4583029	0.333099	9.273787
chr11	4585036	0.334934	9.274456
chr11	4586837	0.335275	9.275059
chr11	4586873	12.649183	9.275071
chr11	4587253	19.504996	9.279878
chr11	4587303	40.096251	9.280853
chr11	4587405	40.096251	9.284943
chr11	4587763	40.096251	9.299297
chr11	4587940	40.070793	9.306394
chr11	4587972	40.070793	9.307676
chr11	4588414	7.397911	9.325388
chr11	4589013	7.376628	9.329819
chr11	4589066	5.901079	9.330210
chr11	4589109	1.280516	9.330464
chr11	4589396	1.283155	9.330831
chr11	4589567	1.400853	9.331051
chr11	4589740	1.793515	9.331293
chr11	4589780	2.157015	9.331365
chr11	4590372	2.101342	9.332642
chr11	4590639	2.071420	9.333203
chr11	4591573	2.065195	9.335138
chr11	4591588	2.058600	9.335169
chr11	4591739	2.057030	9.335479
chr11	4591890	2.054473	9.335790
chr11	4592224	2.038890	9.336476
chr11	4592277	2.038469	9.336584
chr11	4592340	2.013542	9.336713
chr11	4592752	1.902473	9.337542
chr11	4593052	0.615188	9.338113
chr11	4593589	0.557004	9.338443
chr11	4594471	0.540899	9.338935
chr11	4594545	0.528271	9.338975
chr11	4594739	0.390147	9.339077
chr11	4594885	0.328270	9.339134
chr11	4594924	0.286311	9.339147
chr11	4595065	0.293812	9.339187
chr11	4595124	0.298950	9.339205
chr11	4595332	0.401775	9.339267
chr11	4595586	2.135758	9.339369
chr11	4595670	2.578863	9.339548
chr11	4596213	2.624483	9.340949
chr11	4596277	2.639188	9.341117
chr11	4596449	2.633370	9.341570
chr11	4596465	2.623898	9.341613
chr11	4596522	2.534678	9.341762
chr11	4596897	2.311774	9.342713
chr11	4596929	2.111664	9.342787
chr11	4597258	2.298944	9.343481
chr11	4597368	2.261804	9.343734
chr11	4597432	3.682580	9.343879
chr11	4597620	3.696546	9.344571
chr11	4597649	3.716273	9.344679
chr11	4597980	1.961511	9.345909
chr11	4599221	0.476603	9.348343
chr11	4599774	0.446811	9.348606
chr11	4600888	0.449478	9.349104
chr11	4600945	0.449351	9.349130
chr11	4601227	0.454646	9.349257
chr11	4601269	0.459277	9.349276
chr11	4601302	0.463696	9.349291
chr11	4601873	1.396363	9.349556
chr11	4602310	0.766303	9.350166
chr11	4602792	0.355676	9.350535
chr11	4603329	0.178559	9.350726
chr11	4604235	0.178500	9.350888
chr11	4604417	0.704218	9.350920
chr11	4605026	0.707820	9.351349
chr11	4605195	0.708699	9.351469
chr11	4605490	0.708645	9.351678
chr11	4605670	0.708645	9.351805
chr11	4606448	0.530330	9.352357
chr11	4606952	0.254500	9.352624
chr11	4607805	0.223278	9.352841
chr11	4607913	0.202325	9.352865
chr11	4608116	0.192098	9.352906
chr11	4608542	0.387413	9.352988
chr11	4609465	0.387574	9.353346
chr11	4609885	0.387574	9.353509
chr11	4610041	0.156726	9.353569
chr11	4610562	0.156726	9.353651
chr11	4611654	0.168888	9.353822
chr11	4611823	0.184296	9.353850
chr11	4612177	0.193126	9.353916
chr11	4613203	0.196164	9.354114
chr11	4613352	0.197863	9.354143
chr11	4613366	0.198111	9.354146
chr11	4613424	0.199577	9.354157
chr11	4613466	0.200912	9.354166
chr11	4613559	0.201240	9.354184
chr11	4613798	0.203378	9.354232
chr11	4615234	0.540641	9.354524
chr11	4615390	0.541418	9.354609
chr11	4616412	0.216935	9.355162
chr11	4616860	0.242499	9.355259
chr11	4617827	0.241983	9.355494
chr11	4617873	0.288360	9.355505
chr11	4618570	0.464931	9.355706
chr11	4618606	0.667606	9.355723
chr11	4619236	0.695446	9.356143
chr11	4619424	0.695606	9.356274
chr11	4620328	0.699303	9.356903
chr11	4620366	0.700689	9.356929
chr11	4621323	0.802444	9.357600
chr11	4621485	0.910067	9.357730
chr11	4621639	0.978353	9.357870
chr11	4622102	0.980160	9.358323
chr11	4622159	1.077013	9.358379
chr11	4622709	1.068508	9.358971
chr11	4623106	1.090776	9.359396
chr11	4623279	1.040399	9.359584
chr11	4623315	0.996842	9.359622
chr11	4623788	0.886105	9.360093
chr11	4624217	0.880048	9.360473
chr11	4624394	0.833899	9.360629
chr11	4624432	0.792386	9.360661
chr11	4624750	0.794636	9.360913
chr11	4624781	0.782781	9.360937
chr11	4624852	0.773419	9.360993
chr11	4625020	0.753487	9.361123
chr11	4625128	0.743157	9.361204
chr11	4625697	0.743601	9.361627
chr11	4626090	0.744704	9.361919
chr11	4626786	0.745644	9.362438
chr11	4626865	0.746004	9.362497
chr11	4626910	0.746343	9.362530
chr11	4627667	0.516895	9.363095
chr11	4629140	0.516991	9.363857
chr11	4629210	0.517139	9.363893
chr11	4629444	0.517179	9.364014
chr11	4629696	0.517321	9.364144
chr11	4630740	0.517405	9.364684
chr11	4630816	0.518057	9.364723
chr11	4631352	0.518700	9.365001
chr11	4632552	0.301136	9.365624
chr11	4634851	0.285982	9.366316
chr11	4638028	0.137111	9.367224
chr11	4643101	0.137235	9.367920
chr11	4643467	0.136361	9.367970
chr11	4647664	0.136508	9.368543
chr11	4647770	0.136586	9.368557
chr11	4649449	0.136371	9.368786
chr11	4654529	0.430240	9.369479
chr11	4654755	2.901440	9.369576
chr11	4654992	1.492847	9.370264
chr11	4655271	1.409364	9.370681
chr11	4656086	1.466847	9.371829
chr11	4656202	6.534638	9.371999
chr11	4656498	6.543778	9.373934
chr11	4657243	6.547108	9.378809
chr11	4657280	6.547108	9.379051
chr11	4657966	8.347647	9.383542
chr11	4658000	9.231580	9.383826
chr11	4658068	9.275192	9.384454
chr11	4658921	9.273605	9.392366
chr11	4659085	8.934055	9.393886
chr11	4659187	8.350009	9.394798
chr11	4659419	4.387864	9.396735
chr11	4659858	1.361439	9.398661
chr11	4660476	1.361565	9.399503
chr11	4660721	1.361304	9.399836
chr11	4661285	1.366017	9.400604
chr11	4663479	3.085868	9.403601
chr11	4663543	3.589383	9.403798
chr11	4664004	3.612823	9.405453
chr11	4664442	5.090075	9.407036
chr11	4664483	6.531954	9.407244
chr11	4664657	6.590964	9.408381
chr11	4665190	5.261368	9.411894
chr11	4665253	3.617843	9.412225
chr11	4665630	2.012186	9.413589
chr11	4665763	1.895455	9.413857
chr11	4665950	1.895555	9.414211
chr11	4665994	1.924118	9.414295
chr11	4666074	2.194593	9.414449
chr11	4666172	2.479764	9.414664
chr11	4666216	2.568583	9.414773
chr11	4666287	2.593318	9.414955
chr11	4666301	2.616137	9.414991
chr11	4666426	4.955153	9.415318
chr11	4666526	5.587123	9.415814
chr11	4666810	4.961438	9.417401
chr11	4667029	4.885933	9.418487
chr11	4667214	2.963279	9.419391
chr11	4667430	2.931593	9.420031
chr11	4667594	2.859828	9.420512
chr11	4667693	1.460721	9.420795
chr11	4668351	0.993377	9.421756
chr11	4668891	0.761959	9.422293
chr11	4668930	1.088074	9.422322
chr11	4669708	1.090080	9.423169
chr11	4669813	1.056006	9.423283
chr11	4669916	1.024116	9.423392
chr11	4670214	1.031927	9.423697
chr11	4670621	0.882241	9.424117
chr11	4670713	0.519819	9.424199
chr11	4670867	0.635037	9.424279
chr11	4671465	1.575462	9.424658
chr11	4671683	1.746792	9.425002
chr11	4671709	1.814231	9.425047
chr11	4671773	1.817275	9.425163
chr11	4671783	1.822397	9.425181
chr11	4671821	1.825703	9.425251
chr11	4671972	1.826258	9.425526
chr11	4672338	1.804379	9.426195
chr11	4673007	1.522635	9.427402
chr11	4673106	1.293901	9.427553
chr11	4673647	1.315615	9.428253
chr11	4673788	1.337658	9.428438
chr11	4674575	2.327505	9.429491
chr11	4675056	1.400734	9.430610
chr11	4675379	2.315428	9.431063
chr11	4675784	2.289127	9.432001
chr11	4675846	2.264454	9.432143
chr11	4675959	2.232901	9.432398
chr11	4676062	0.846553	9.432628
chr11	4676398	0.791007	9.432913
chr11	4676415	0.788147	9.432926
chr11	4676457	0.778639	9.432959
chr11	4676977	0.842805	9.433364
chr11	4677509	1.050450	9.433813
chr11	4678003	1.501488	9.434332
chr11	4678105	5.356603	9.434485
chr11	4678228	5.327232	9.435144
chr11	4678242	5.307464	9.435218
chr11	4678353	4.460342	9.435807
chr11	4678374	12.189045	9.435901
chr11	4678461	1.743043	9.436961
chr11	4678489	0.437171	9.437010
chr11	4678541	0.246761	9.437033
chr11	4679119	0.252576	9.437176
chr11	4679199	0.281102	9.437196
chr11	4679261	0.355616	9.437213
chr11	4679286	0.441298	9.437222
chr11	4679332	0.518981	9.437242
chr11	4679919	0.552553	9.437547
chr11	4680394	0.559564	9.437810
chr11	4680467	0.566335	9.437850
chr11	4680577	0.571079	9.437913
chr11	4680785	0.575954	9.438031
chr11	4680818	0.576390	9.438050
chr11	4680956	0.585057	9.438130
chr11	4680989	0.594265	9.438149
chr11	4681230	0.631054	9.438293
chr11	4681588	0.637712	9.438518
chr11	4681756	0.980053	9.438626
chr11	4682264	0.977154	9.439123
chr11	4682376	0.977768	9.439233
chr11	4682403	0.987065	9.439259
chr11	4682733	1.270694	9.439585
chr11	4683082	1.086056	9.440029
chr11	4683114	1.148954	9.440063
chr11	4683298	1.729707	9.440275
chr11	4683789	1.534254	9.441124
chr11	4684165	13.455699	9.441701
chr11	4684873	13.180020	9.451227
chr11	4684977	13.062431	9.452598
chr11	4685076	0.750227	9.453891
chr11	4685309	0.713945	9.454066
chr11	4685700	0.021448	9.454345
chr11	4685963	0.014995	9.454351
chr11	4686071	0.011460	9.454353
chr11	4687238	0.011438	9.454366
chr11	4687671	0.011437	9.454371
chr11	4687841	0.011435	9.454373
chr11	4688360	0.011435	9.454379
chr11	4688524	0.011444	9.454381
chr11	4688997	0.011443	9.454386
chr11	4689254	0.011447	9.454389
chr11	4689742	0.011433	9.454395
chr11	4689866	0.011459	9.454396
chr11	4691543	0.011520	9.454415
chr11	4691577	0.307372	9.454416
chr11	4691637	3.213404	9.454434
chr11	4691940	3.159413	9.455408
chr11	4692181	1.454855	9.456169
chr11	4692190	0.195438	9.456182
chr11	4692336	0.180231	9.456211
chr11	4692550	0.183365	9.456249
chr11	4692813	3.009386	9.456298
chr11	4692884	3.089038	9.456511
chr11	4692979	0.480292	9.456805
chr11	4693109	0.535545	9.456867
chr11	4693134	0.636616	9.456881
chr11	4694308	0.496772	9.457628
chr11	4694338	0.387257	9.457643
chr11	4694414	0.314200	9.457672
chr11	4694428	0.263812	9.457677
